"collected_time","url","title","category","author","date","description"
"2018-08-28 15:05:13","http://gall.dcinside.com/board/view/?id=superidea&no=156614&page=4","[팬아트]아육대   초개념 갤러리","초개념","일이삼4나","2018 08 26 17:00:01","  dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:05:13","http://gall.dcinside.com/board/view/?id=superidea&no=156613&page=4","베리 사진  ...!   초개념 갤러리","초개념","베리주인","2018 08 26 17:00:01","나중에 더 가져올께욯..   dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:05:16","http://gall.dcinside.com/board/view/?id=superidea&no=156612&page=4","해념) 메시 전반전 주요 볼터치+활약상(vs 바야돌리드).gif   초개념 갤러리","초개념","ㅇㅇ","2018 08 26 17:00:01","드리블실패1 미스터치1 팀원 전부 수비하러 뛰어갈때 혼자 서있는 메시1 드리블실패2 미스터치2 드리블실패3 드리블실패4 간만에 나온 좋은패스...! 그러나 오프사이드ㅠㅠ 팀원들 수비할때 혼자 서있는 메시2 미스터치3 미스터치4 저장면이후 갑자기 격하게 항의하는 바야돌리드 선수들 알고보니 메좆이 개짓했던것 손쓰고 뻔뻔하게 하이파이브까지하는 메갓 메시 프리킥1 메시 프리킥2 무려 ""전반전"" 활약상 ㅇㅇ [원본 갤러리에서 보기]"
"2018-08-28 15:05:16","http://gall.dcinside.com/board/view/?id=superidea&no=156611&page=4","오늘체력왕 갤주모아봄+new추가   초개념 갤러리","초개념","ㅇㅇ","2018 08 26 17:00:01","전갈뒤집어서 함ㄷㄷ 머단 비보잉도 추가ㅋㅋㅋ [원본 갤러리에서 보기]"
"2018-08-28 15:05:16","http://gall.dcinside.com/board/view/?id=superidea&no=156610&page=4","동매가 고사홍대감의 이름을 들었으니    초개념 갤러리","초개념","ㅇㅇ","2018 08 26 17:00:01","비오는 밤의 위로가 동전인 동매나 손수건인 히나나 참.... 그래도 둘의 일방직진 응원함ㅠㅠㅠㅠ 이완익이 고사홍대감을 노렸으니 동매는 이제 완익의 쪽으로 칼을 하야시 카드 그게 안되면 다른 것 그게 안되면 또 다른 것을 준비하겠지 겁은 나십니까? 인간지사 새옹지마라면서 방법이 없는 건 아니라면서 또 동매와 히나가 같이 있는 장면 떠올릴 때 그건 동매와 히나의 관계로 이 어려움 깨보겠다는 생각 같던데 가족이란 게 도대체가 자기 살 방법으로 말고는 존재 가치가 없는가 봄   침 뱉을까 싶었음 [원본 갤러리에서 보기]"
"2018-08-28 15:05:17","http://gall.dcinside.com/board/view/?id=superidea&no=156609&page=4","개말고 딴거   초개념 갤러리","초개념","쿠이","2018 08 26 17:00:01","뀨? 커버를 씌우거라   dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:05:17","http://gall.dcinside.com/board/view/?id=superidea&no=156608&page=4","흑역사가 된 슈팅 스타 프레스 모음.gif   초개념 갤러리","초개념","ㅇㅇ","2018 08 26 17:00:01","빌리 키드먼 브록 레스너 데이비 리처즈 마크 해스킨스 맷 사이달 더 있으면 말해 주셈   dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:05:17","http://gall.dcinside.com/board/view/?id=superidea&no=156607&page=4","맨유 데헤아 조현우한테 영상편지보냄 ㅋㅋㅋ   초개념 갤러리","초개념","ㅇㅇ","2018 08 26 17:00:01","https://www.youtube.com/watch?v=WqQFsvJi_R4 [원본 갤러리에서 보기]"
"2018-08-28 15:05:18","http://gall.dcinside.com/board/view/?id=superidea&no=156606&page=4","◆◇◆◇◆◇고로☆최신☆사진☆다운로드◆◇◆◇◆◇   초개념 갤러리","초개념","우디제독","2018 08 26 17:00:01","안녕하세요 , 고양이 고로 최신 버전 모음  이웃추가 해주세요  고로 최신 사진 다운로드 [원본 갤러리에서 보기]"
"2018-08-28 15:05:18","http://gall.dcinside.com/board/view/?id=superidea&no=156605&page=4","오느릐 일기 (노잼, 저퀄 합성이 있습니다)   초개념 갤러리","초개념","뽀뽀충","2018 08 26 17:00:01","요즘 뒷발로 귀 뒤를 긁어대서 털이 살짝 빠졌음 사료 알러지인거 같애 그동안 계속 어스본 먹고 있었는데 질렸는지 밥 먹는 양도 적어지고 해서 lid 사료로 바꿔봄 내발 완두콩&오리랑 생본 토끼 둘다 잘 먹긴 한데 생본 쪽이 좀더 기호가 맞는 듯 비싼 건 알아가지고 요오망한 너비아니 같으니 비싼 게 맛있더구나 (츄릅) 뽀뽀 초상화 만들려고 하는데 딱 이거다 하는 컨셉을 모르겠음ㅋㅋㅋㅋㅋㅋㅋㅋ 일단 파란색이 좋아서 붙여봄 ㅋㅋㅋㅋㅋㅋ   dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:05:19","http://gall.dcinside.com/board/view/?id=superidea&no=156604&page=4","애신 희성 스틸   초개념 갤러리","초개념","ㅇㅇ","2018 08 26 17:00:01","기사펌 http://naver.me/F4xPO3eA [원본 갤러리에서 보기]"
"2018-08-28 15:05:19","http://gall.dcinside.com/board/view/?id=superidea&no=156602&page=4","아침에 젠츄리챙 프로필 만든거   초개념 갤러리","초개념","현이와영","2018 08 26 17:00:01","힛쮸위뗏 DDDDD~~ [원본 갤러리에서 보기]"
"2018-08-28 15:05:19","http://gall.dcinside.com/board/view/?id=superidea&no=156601&page=4","에휴 일요일이라고 아주 이시간까지 잘하는짓들이다   초개념 갤러리","초개념","앙꼬어묵","2018 08 26 17:00:01","  dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:05:20","http://gall.dcinside.com/board/view/?id=superidea&no=156600&page=4","가구를 다 쓰러트리는 포악한 햄스터   초개념 갤러리","초개념","O0ㅇ","2018 08 26 17:00:01","는 배에탄 반장을 보고 부러워서 따라하다 망함; 나오고싶을때 꼭 급수기 달린쪽에 치대서 한쪽만 푹 젖음  자매품 요람을 뒤엎는 햄 아마존에서 두개 만원에 샀던듯  [원본 갤러리에서 보기]"
"2018-08-28 15:05:20","http://gall.dcinside.com/board/view/?id=superidea&no=156599&page=4","바등쪼 그래서 구동매 일본 유학까지 시키면서까지 하고 싶은게 뭐요?   초개념 갤러리","초개념","ㅇㅇ","2018 08 26 17:00:01","내 원체 뭘 하고자 할 의지가 없소.  의학부 1년, 법학부 1년, 문학부도 1년 다니다가 종국에는 다 안 다녔소.  헌데 이런 내가 뭘 잘할 수 있을까 생각해 보았소.  그러다가 알게되었소.  내가 모든 일에 호기심이 많고 남들 얘기를 잘 들어준다는 거 나불나불ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 지금 혼자 떠들고 있소. 저녁 내내 일본 유학을 제가 갔다 온 줄 알았습니다. 내가 이리 말재주도 좋소. 그래서 뭘 하겠다는 거요? 그 얘기만 빼놓고 하고 있소. 저녁 내내 내가 그 얘기를 안 했구려. 신문사를 차릴까 하오. 부고란이 꼭 있었으면 좋겠는데 망하겠네 이리 헤드라인을 못 뽑아서야 헤.. 뭐... 못 뽑으시네 헤드라인만 과하기 보단 진실과 사실을 기록하는 것에 더욱더 중점을 둬야하지 않겠소. 보통은 국한문 혼용인데 난 국문으로만 된 국.........무....ㄴ 신문을 발행할거요. [원본 갤러리에서 보기]"
"2018-08-28 15:05:20","http://gall.dcinside.com/board/view/?id=superidea&no=156598&page=4","오늘자 신문물을 전파하는 카이리gif   초개념 갤러리","초개념","205라이브","2018 08 26 17:00:01","오늘자 데오나 푸라조와 기타등등에게 그동안의 춤들 댄스의 전설 [원본 갤러리에서 보기]"
"2018-08-28 15:05:20","http://gall.dcinside.com/board/view/?id=superidea&no=156597&page=4","동매 ㅅㅅㅅ 포스팅 짤 펌   초개념 갤러리","초개념"," ㅇㅇ","2018 08 26 17:00:01","http://naver.me/5fT0zHYs   dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:05:21","http://gall.dcinside.com/board/view/?id=superidea&no=156596&page=4","8월 넷째 주, 효갤 트위타 늬우스   초개념 갤러리","초개념","원스생활","2018 08 26 17:00:01","한 주간, 지효와 관련된 소식을 모아모아 전하는 효갤 트위타 늬우스! 이번 일주일 동안에는 과연 어떤 소식이 있었을까요? 8월 넷째 주, 효갤 트위타 BEST 트윗은 '태국콘 해맑지효' 입니다. HOT 키워드는 '2018 추석 아육대', '빈폴스포츠 트둥', 'TWICELAND in JKT', '틋스타그램'입니다. [원본 갤러리에서 보기]"
"2018-08-28 15:05:21","http://gall.dcinside.com/board/view/?id=superidea&no=156595&page=4","삽교천 갓다옴..   초개념 갤러리","초개념","권조사","2018 08 26 10:00:02","날씨 매우흐림 비 한두방울씩.. 삽교천 물따라서 오후 2시 어느곳에 정차.. 석축에 붙어서 계속 나옴... 이상하게 훅킹되서 라인 자르고 거꾸로 뺌 ㅠ 느면 나오네 활성도가 좋은듯.. 스피닝 라인이 오래되서 삭앗는지 라인 잡으면 터지네.. 터진거 털린거 다하면 한 열댓마리 잡은듯.. 비멈추고 갑자기 활성도 저조.. 경치 ㅁㅌㅊ ? 하던곳 건너편 아래로 이동 슨피닝으로 한마리 랜딩하다가 또 라인 터지고 ㅠㅠ 무반응 .. 피딩 시간이라 수면은 엄청 쳐대는데.. 올해는 탑워터 마수를 못해서 믿음이 안가지만 쳐봄.. 오잉 ? 한번 숏바이트 나고 두번째에 제대로 검 ㅋㅋ 좌 33 우 33 계속 양쪽 연안 기준으로 석축에 붙이니 잘처묵... 넣다하면 쳐나옴.. 한 8마리 잡음.. 웜은 절대 안쳐먹더라.. 모기 한두마리 붙길래 물가에서 나왓는데 잘나온듯.. 차로가니 모기때피딩.. 순식간에 5방 물림 ㄷㄷ 서둘러 도망쳐나옴 끝     dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:05:21","http://gall.dcinside.com/board/view/?id=superidea&no=156594&page=4","180816 전주 러블리즈 그날의 너 움짤 17장   초개념 갤러리","초개념","러블리데이","2018 08 26 10:00:02","묻히든 말든 올린다요 누나들 너무 이쁘다요ㅠㅠ 출처 : https://youtu.be/gN9T3vD2unA [원본 갤러리에서 보기]"
"2018-08-28 15:05:22","http://gall.dcinside.com/board/view/?id=superidea&no=156593&page=4","180825 정선 하이원 리조트 평화콘서트 하나의가을 11장   초개념 갤러리","초개념","ㅇㅇ","2018 08 26 10:00:02","핀 좀 나갔어도 맘에 들어서 그냥 올려봄 돌아오다가 폰 떨겨서 액정 나갔ㅠㅠ [원본 갤러리에서 보기]"
"2018-08-28 15:05:22","http://gall.dcinside.com/board/view/?id=superidea&no=156592&page=4","180818 4seasons s/s 휘인 13pic by 열려라!참깨   초개념 갤러리","초개념","ㅇㅇ","2018 08 26 10:00:02","by open!sesame [원본 갤러리에서 보기]"
"2018-08-28 15:05:23","http://gall.dcinside.com/board/view/?id=superidea&no=156591&page=4","홍대 장쌤 왔다 이거야   초개념 갤러리","초개념","레이지만","2018 08 26 10:00:02","힙갤러새끼가 그렇게 가보라거 해서 와밧다 싹다 여성친구들이거나 커플인데 나만 남자 혼자 앉아 있으려니 조금 힘들다 ㅇㅇ;;; 귀여움 인테리어 깔끔한게 내 취향임 굿 흑임자무스케이크 초코레오 다쿠아즈 오미자에이드 서비스로 주신 쿠키들 ㅇㅇㅇㅇ 다쿠아즈 맛잇더라 내가 어휘력이 딸려서 설명은 못하겟슴 ㅈㅅ 쿠키 얼그레이(로 추정) 하나 먹어봤는데 맛있네 다쿠아즈 하나 빼고 쿠키 살껄 그랬나? 케이크 ㅇㅇㅇ 케이크2ㅇㅇㅇㅇㅇ 케이크3 맛이 먼가 특이함.. 먼가.. 먼가 다름.. 나머지는 집가서 먹을거인 [원본 갤러리에서 보기]"
"2018-08-28 15:05:23","http://gall.dcinside.com/board/view/?id=superidea&no=156590&page=4","신의 손 모음.gif   초개념 갤러리","초개념","dd","2018 08 26 10:00:02","신의 손 원조 마라도나 오늘자 늑대의 앞발 앙리는왼손잡이 농구바 (노골) 덩크두 (노골) 마라도나의 재림 메ㅡ좆 [원본 갤러리에서 보기]"
"2018-08-28 15:05:23","http://gall.dcinside.com/board/view/?id=superidea&no=156589&page=4","귀여운 깐켕 프리뷰나 봐라   초개념 갤러리","초개념","슈퍼스타☆김케이","2018 08 26 10:00:02","넘모 귀여워 ㅜㅜ   dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:05:24","http://gall.dcinside.com/board/view/?id=superidea&no=156588&page=4","180825 놀토 로제 움짤 12p+ by Out OF The Blue   초개념 갤러리","초개념","rubyJ","2018 08 26 10:00:02","http://rosedrops.tistory.com/m/21 https://twitter.com/outoftheblue211?s=09 선공개+본방 추가중 [원본 갤러리에서 보기]"
"2018-08-28 15:05:24","http://gall.dcinside.com/board/view/?id=superidea&no=156587&page=4","노린다 상자 그것은 작은   초개념 갤러리","초개념","꽁치냥","2018 08 26 10:00:02","발견했다 상자 노린다 상자 들어간다 상자 작다 상자...   dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:05:24","http://gall.dcinside.com/board/view/?id=superidea&no=156586&page=4","댕댕이같은 선우 데려가셈   초개념 갤러리","초개념","덕통사고남","2018 08 26 10:00:02","개인적으로 회상씬에서 너무 귀엽게 나와서 ㅜㅜ 아름답네 진짜....좋네... 노을이도 이쁘게 나왔심 ㅜㅜ원래 이쁘지만.. 첫눈에 반함 댕댕선우 ㅊ초촠초코콩코우웅우유융유에에 ㄷ더덩더우욱욱 ㅎ호호감 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아마 아껴 먹겠지 댕댕선우 아래는 원본이셈 ㅜ 댕댕선우 죽지마 ㅜㅜ [원본 갤러리에서 보기]"
"2018-08-28 15:05:25","http://gall.dcinside.com/board/view/?id=superidea&no=156585&page=4","태보 다이어트 하는 만화 4,5,6 일차.manhwa   초개념 갤러리","초개념","헬로팬도리","2018 08 26 10:00:02","현재 몸무게 변동없음 [원본 갤러리에서 보기]"
"2018-08-28 15:05:25","http://gall.dcinside.com/board/view/?id=superidea&no=156584&page=4","금손이 너무 많다   초개념 갤러리","초개념","일원","2018 08 26 10:00:02","흑흑 금손이 너무 많아서 상대적으로 내가 묻힘   dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:05:25","http://gall.dcinside.com/board/view/?id=superidea&no=156583&page=4","선릉역 반룡산 함흥음식집을 다녀왔어요   초개념 갤러리","초개념","개굴","2018 08 26 10:00:02","든~든~하고 밥다운 점심밥을 먹고싶어 가릿국밥을 잘한다는 반룡산을 갔어요 오호ㅎㅎ 맛집의 포스에요 수요미식회를 포함에 대부분의 언론 방송에 실렸네요 어르신들이 좋아하실만한 맛집입니다 댕댕이가 귀여워 가릿국밥 반반 함흥냉면 만두반접시를 주문했습니다 메인메뉴 먹기 전에 육수 호로록 냉면보다 유명하다는 가릿국밥이에요 하동관과 비교된다는 맑은 국밥이에요 소고기 파 올려서 흰방 와아앙~ 실한 소고기 무국 정도에요 국물이 시원합니다 개인적으로 하동관보다 좋아요 시원하고 어르신들이 꿀맛꿀맛 외치실 듯한 맛이에요 부담없고 든든합니다 반반 함흥냉면이에요 와아앙~~ 삼삼하고 일반적으로 맛있는 함흥냉면이에요 어디가 반반이라는건지 잘 모르겠지만 어쨌든ㅎㅎ 코박고 완면하였습니다 만두 반판이에요 한판은 6개를 주시나봐요 으 큽니다 커 기대가득해요 유우명한 냉면집들은 만두를 잘하잖아요 오 속은 간이 삼삼하고 두부와 간 소고기가 그대로 느껴지는게 딱 추석 때 손 큰 시골할머니가 해주신 맛이에요 신선하고 직접 만든 느낌이 가득 들어요 삼삼하니까 김치 올려서 와아앙ㅎㅎㅎ 깻잎이랑도 와아아앙ㅎㅎㅎㅎ 전체적으로 어르신들이 뿅갈 맛이에요 간이 삼삼하고 시골 본가에서 맛본듯한 집밥 같습니다 배불러 든든한데 건강한 맛이라 더부룩하지 않아요 역시 저는 평양냉면보다 함흥냉면파에요ㅋㅋ 명성만큼 맛있는지는 모르겠어요 재방문 의사는 없습니다 할배입맛 든~든 ~ 토요일 점심이였어요~   dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:05:25","http://gall.dcinside.com/board/view/?id=superidea&no=156582&page=4","시갤 유일크로노..CHOPARD..밀레밀리아를 소개합니다..JPG   초개념 갤러리","초개념","퀸메뎁","2018 08 26 10:00:01","이 시계를 산지 벌써 1년이 훨씬 넘은거 같은데.. 리뷰 한 번 못해봤네요.. ㅎㅎ (메뎁이가.. 작년에는 넘 바뻐서.. 시갤을 못왔긔.. ㅠㅜ) 해서.. 오늘 좀 간단하게 살펴볼려구 해여.. 일단 간단한 스펙을 보면.. 크기 : 38mm 두께 : 9mm 무브먼트 : 쿼츠 러그 : 19mm 정도 되는 것 같네여.. 1995년에 나온 밀레밀리어 한정판입니다.. 뒷 백 사진이 없는데.. 총 700개 한정이네여.. 원래 제치줄은 쇼파드 특유의 타이어러버밴드인뎅.. 이게 구하기가 쉽지 않네요.. 그래도 줄질을 잘받으니.. 뭐 크게 상관은 없떠요.. 현재는 상어가죽 밴드를 착용 중인데.. 좋아여~ 얇고 쿼츠라 그릉가.. 시계가 엄청 가벼워서.. 정말 편하게 막 착용하기에 좋습니당 시계를 자세히 보면 알겠지만.. 색조합이 상당히 많아요~ 서브다이얼은 블루 핸즈.. 크로노 센터 세컨은 또 빨간 핸즈.. 총7개의 핸즈로 이루어져있습니당.. (서브다이얼에 3개, 센터에 4개) 빨간핸즈에 가려서 잘 안보이겠지만.. 빨간 핸즈 뒤에 흰색깔 핸즈가 하나 더 숨어 있어요.. 이건 이 시계의 기능 때문에 그런데요.. 보통의 크로노시계나.. 이 모델의 오토 밀레밀리아가 그렇듯.. 서브다이얼 3개 중에 1개는 영구초침 나머지 2개는 시간단위적산계 , 분단위적산계 이런식으로 이루어져 있능데.. 요건 점 다릅니다 일단.. 6시방향이 영구세컨핸즈고.. 왼쪽은 12시간 단위 적산 그리고 오른쪽은 1/10초 적산계 입니당.. 그럼 분단위 적산계는 ? 바로 센터 빨간핸즈 뒤에 숨어 있습니다.. 크로노 버튼을 누르면.. 분단위가 지날때마다 숨어있던 흰색핸즈가 움직입니다.. 1/10 적산계는.. 예를들어.. 음 크로노를 켜고 내가 5초 정도 지날 때 껏어요.. 그럼 저기 핸즈가 움직이는데.. 7을 가르켰다 치면 5.7초가 지난거에연.. 후.. 말로 하기 힘드렁.. ㅠㅜ 마감 적인 부분은 빠졌능데.. 뭐 1995년에 나온 시계가 뭐가 있겠습니까.. 뭐 나름 시대를 보정하면.. 괜찮다고 봅니다.. 케이스 보고 좀 놀랬거등요.. ㄷㄷ (뭔가 아름답다고 해야되나.. ) 다이얼도 인덱스 퀄은 꽤나 괜찮다고 생각합니다.. (메뎁이가 또 자세하게 말하면 욕만먹으니.. ㅠㅜ) 역팬더 다이얼이라 일단 기본은 먹구 들어가네요.. ㅎㅎ 옆에 브랄 역팬더랑 비교해도 괜찮지 않나여? 어떤가여? 메뎁이의 밀레밀리아 귀엽지 않나여? ㅎㅎ 요건.. 별일 없으면.. 제가 끝까지 품고 가야겠습니당.. 핡핡 이상 시갤의 아이돌 메데비였습니당.. Medvedeva [원본 갤러리에서 보기]"
"2018-08-28 15:05:26","http://gall.dcinside.com/board/view/?id=superidea&no=156581&page=4","우는거 진짜... 10회까지 본 경석이 중 제일 감탄했다   초개념 갤러리","초개념","ㅇㅇ","2018 08 26 10:00:01","따흐흑 ㅜ   dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:05:26","http://gall.dcinside.com/board/view/?id=superidea&no=156580&page=5","햇델의 치명치명이란   초개념 갤러리","초개념","ㅇㅇ","2018 08 26 10:00:01","치명적이야 진짜ㅋㅋㅋㅋ 집 와서 누웠는데 계속 생각나 ㅋㅋㅋㅋㅋㅋ 아씨ㅋㅋㅋ 드립 너무 많아서 기억도 안나 하놔ㅋㅋㅋ 항상 한많은 햇살이 보다가 이게 제옷 입은 느낌 ㅋㅋㅋㅋ 바닥서 애벌레춤도 췄는데 앞분들에 가려져서 못봤다 엉엉ㅋㅋㅋㅋ 오캐롤 앙들도 진짜 사랑이더라ㅠㅠ 자둘이었는데 앙들한테 눈이 더 가는데 다들 표정들도 좋고 뒤에서 일당백! 특히 이 둘 진짜ㅋㅋㅋㅋ 계속 시선 가서 아놔ㅋㅋㅋㅋ 가볍게 두 뉴 델들만 한번씩 보러 갔다가 치여서 나온 기분ㅋ 어떻게 끝내지? 오캐롤 재밌습니다!! [원본 갤러리에서 보기]"
"2018-08-28 15:05:26","http://gall.dcinside.com/board/view/?id=superidea&no=156579&page=5","오늘 마당에서 고기먹은거 핑까점 ... jpg   초개념 갤러리","초개념","김봉길","2018 08 26 10:00:01","숯 방목해서 키우는 꼬꼬 목살 삼겹살 닭다리살 대파랑 같이 구움 데리야끼소스 부어서 마무리 ㅆㅅㅌㅊ 파가 인기가 많아서 파프리카랑 구움 마무리로 고등어.. 맛있었읍니다ㅡ! [원본 갤러리에서 보기]"
"2018-08-28 15:05:26","http://gall.dcinside.com/board/view/?id=superidea&no=156578&page=5","잡어단 동출... 저녁식사...   초개념 갤러리","초개념","메카봄공","2018 08 26 10:00:01","잘 먹어야 고기도 잘 잡음 [원본 갤러리에서 보기]"
"2018-08-28 15:05:27","http://gall.dcinside.com/board/view/?id=superidea&no=156577&page=5","180825 자카르타 판콘 12p   초개념 갤러리","초개념","ㅉㄹㅉㄹ","2018 08 26 10:00:01","https://twitter.com/fjrfaarah/status/1033338266320171008?s=19 https://twitter.com/hiraimomoslight/status/1033326446914097152?s=19 https://twitter.com/MoDaMoHyUn/status/1033348461725462533?s=19 https://twitter.com/Raraso/status/1033346013526802434?s=19 https://twitter.com/Raraso/status/1033325779885510656?s=19 https://twitter.com/Raraso/status/1033332869072994304?s=19 [원본 갤러리에서 보기]"
"2018-08-28 15:05:27","http://gall.dcinside.com/board/view/?id=superidea&no=156576&page=5","짭성피) 사쿠라 히나 복원기   초개념 갤러리","초개념","카미오상","2018 08 26 10:00:01","원래는 이런 검은색 머리인데, 머리에 뭐가 많아서 사포 천방으로 갈았다고 그래서 도갤더판 특가 2만원에 산걸 여기서 깨달은점은 레진 고정을 위해선 순접도 쓰는구나 싶었음 이 커다란 통짜 부품 악어집게로는 안되서 빨래집게로 작업.. 화이트 서페1000과 유광마감 하나하나 다 뜯어내고 다시 색칠했어. 뒤통수이서 얼굴파츠는 죽었다 깨어나도 안빠지길래 결국 마스킹 처리 옷은 전체적으로 무광, 몸은 떡인지 보면 섹스준비된거처럼 땀나고 맨들맨들 한 피부가 하고싶어서 유광마감 그리고 강호의 도리는 아래에있어 그걸 믿었음? 여고생 킥! 프리티아머 Ver. 레드 작업 중 [원본 갤러리에서 보기]"
"2018-08-28 15:05:27","http://gall.dcinside.com/board/view/?id=superidea&no=156575&page=5","오늘자 천안 아쿠아가든.jpg   초개념 갤러리","초개념","참깨들깨 ","2018 08 26 10:00:01","정체모를 유목인데 포쓰는 쩔음 얘 톱질하면 꽤 쓸만할듯 크... 인테리어 ㅁㅌㅊ?? 이거 샀다 18000원 당장 쓸일 없지만 20~30큡용으로 언젠간 쓰겠지 만조쿠 명불허전 분재시체 넘모 멋진데 유목화 돼있지 않아서 물에 넣자마자 썩을거란다 끗 마지막은 내 어항 하스타 영정사진.... 자꾸 하나둘 죽어서 남은 애들은 분양각   dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:05:28","http://gall.dcinside.com/board/view/?id=superidea&no=156574&page=5","'그 자버' 뤄 쉐이크업 당시 상황.gif   초개념 갤러리","초개념","피케이에스","2018 08 26 10:00:01","뤄 메인 이벤트, 10인 태그팀 매치 선역팀의 마지막 선수가 밝혀지지않은 상황 상대를 기다리는 악역팀 갑자기 암전이 되고 자체발광! 바비 루드 입갤 먼데이 나잇 뤄! 유 레디? (실제로 한말) 이 등장신만보면 자버가 아니라 아이콘급 강력한 상대가 공개되자 항의하는 새미 이 사진 이후 그는 뤄 메인에 나타나지 못했다고 한다.   dc official App [원본 갤러리에서 보기]"
"2018-08-28 15:05:28","http://gall.dcinside.com/board/view/?id=superidea&no=156573&page=5","편돌이가 겪어본 진상 손님들.txt   초개념 갤러리","초개념","야옹","2018 08 26 10:00:01","1. 노가다 못배운 놈들 답게 공공장소 예절, 교양 이런건 찾아볼수 없음. 땀냄새 풀풀 풍기면서 문열고 들어오는데다 편돌이한테 인사도 안함 처음보는 편돌이한테 퉁명스럽게 반말쓰는건 기본이며 계산할때도 돈을 카운터에 던지듯이 놓는건 덤. 2. 급식카드 급식카드 한도 맞춘다고 물건 이것저것 집어들며 '이거 얼마에요?' 물어보는걸 여러번 반복함. 저소득층 자녀 밥 굶지 말라고 급식카드 나오는건 알겟는데 올때마다 저러니깐 귀찮고 좇같음. 3. 음식물 섭취 컵라면, 김밥 같은거 산다음 매장 안에 매대에 서서 처먹고 가는 애들. 중고등학생이면 뭐 돈없어서 그런갑다 하고 이해라도 하지만 다큰 성인이 편의점 구석탱이 매대에 서서 라면 처먹고잇으면 ㄹㅇ 궁상맞기 그지없다. 매장 안에서 뭐 처먹으면 냄새나서 좇같은데다가 매대 위에 라면국물이나 스프 같은거 흘리는 놈들 잇어서 개짜증남. 4. 화장실 급하다면서 화장실좀 빌려줄수 잇냐고 묻는 놈들이 잇음. '화장실 고장낫다' '화장실없다' 이렇게 말하면 대부분은 포기하고 돌아가지만 '그럼 알바하면서 화장실 어떻게 가요?' 라면서 세세하게 캐묻는 미친놈들이 가끔 존재함. 5. 검은 봉투 봉투 꺼내서 물건 담고 잇으면 '검은봉투'에 담아달라고 요구하는 놈들이 잇음. 뭐 생리대 같은거 사는거면 이해라도 하는데 술 같은거 사면서 검은봉투 요구하는놈들이 많더라. 술 사먹는게 부끄러운 짓도 아닌데 왜 검은봉투에 넣어달라고 하지? 아직까지도 풀리지 않는 미스테리다. 6. 존버충 에어컨 틀어두면 '아 여기 시원하네' 이러면서 매장안에서 안나가고 존버하는 새끼들이 잇음. 야간타임 알바하게 된다면 대리기사 하는 인생폐급 쓰레기들이 주로 저런다는걸 알게될거다. 7. 커플, 부부 이새끼들은 솔로에 비해 물건 고르는 시간이 2배라고 보면된다. 지들끼리 이거먹을래? 이거먹을까? 이러면서 토론을 하는지 매장안에 오래머물러서 짜증남. [원본 갤러리에서 보기]"
"2018-08-28 15:05:29","http://gall.dcinside.com/board/view/?id=superidea&no=156572&page=5","15화 약방 격정허그씬(나노짤/데이터주의)   초개념 갤러리","초개념","짤사발","2018 08 26 10:00:01","그간 참았던 감정을 폭발한 유진과 조금은 당황스러운 표정이지만 그대로 받아들이는 애신 둥인것도 많지만 나노짤이라 그대로 올리오~ +++++++ [원본 갤러리에서 보기]"
"2018-08-28 15:05:29","http://gall.dcinside.com/board/view/?id=superidea&no=156571&page=5","쥐공주   초개념 갤러리","초개념","먼지","2018 08 26 10:00:01","핑크공쥬쥐 ㅎ 마지막은 쩝쩝쥐  [원본 갤러리에서 보기]"
"2018-08-28 15:05:29","http://gall.dcinside.com/board/view/?id=superidea&no=156570&page=5","자쿠대회 나눔인증합니닿   초개념 갤러리","초개념","참치는등푸르다","2018 08 26 10:00:01","상자가 엄청 크네요. 함 열어볼까요? 식용완충재 감사합니다 헤헿 메인상품 엪구일이랑 막투리바이브가 있네요. 덤으로 mg윙이랑 rg막투(손없음)도 있네요 ㄷㄷ 생각보다 많이들어있네요..진짜 감사히 받겠습니다 ㅠ 마지막은 잔상권!!   dc official App [원본 갤러리에서 보기]"
