"collected_time","url","keyword","category","goods_name"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","CJ 가쓰오 튀김우동 2인분X2"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","[천일] 사누끼 냉동 우동면 230g x 5팩"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","오뚜기 생면사리5개입"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","천일식품 천일 사누끼 냉동 우동면 230g"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","농심 생생 우동 253g"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","박스사누끼냉동우동면x8EA"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","삼양 쯔유간장우동120gx32"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","하이면 3종 매콤우동 가쓰오 김맛 짜장"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","천일식품 천일 사누끼 냉동우동면"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","한성기업 한성 우동 가쓰오"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","면사랑 프리미엄 사누끼우동"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","오뚜기 컵누들 소컵 우동맛 15개입"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","두배로 탕세트"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","[씨제이제일제당]CJ 가쓰오우동 4인(933.2G)"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","오뚜기 볶음 우동 해물맛"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","농심 생생우동 6입"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","오뚜기 컵누들 매콤한맛"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","생우동면1kg"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","하이면/가쓰오우동/매콤 스파게티/나래면"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","생면식감 후루룩 쇼유라멘+사은품증정"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","[당일발송]농심 생생우동 253gX3입 3ea   [슈퍼마트]농심 생생우동 253gX3입"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","농심 생생우동 x20개"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","삼립 NEW 하이면"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","한성기업 짬뽕맛우동"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","오뚜기 진짜장 멀티 4"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","삼립 NEW 하이면"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","풀무원 생가득 가쓰오우동"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","면사랑 반개우동면"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","CJ제일제당 가쓰오우동+ 튀김우동"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","삼립 하이면우동 4종/완도김 잔치국수 가쓰오 굴소스"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","삼립식품 삼립 하이면 6봉"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","[무겐도] 일본3대 이나니와 우동"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","외갓집 송탄 서정리 부대찌개"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","CJ 가쓰오우동 4인"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","[균일특가] 포장마차우동 5팩"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","면사랑 사누끼 냉동면"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","면사랑 크림우동 까르보나라맛"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","오뚜기 02_생면사리"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","하이면 가쓰오우동 x 10봉"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","가쓰오 우동 4인분x3개(총12인분)/우동면"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","식품,가공식품,면류,우동","한일식품 본고장 사누끼 우동면"
"2018-11-12 14:54:38","https://search.shopping.naver.com/search/all.nhn?frm=NVSHATC&query=%EC%9A%B0%EB%8F%99","우동","[당일발송][슈퍼마트]농심사리곰탕큰사발111g*1입   비교할수록 쇼핑은 티몬"
